,user id,question id,statement index,orden,manipulada,deteccion,distancia,variacion agreement,agreement inicial,variacion confianza,confianza inicial,timer
42721,2986,17,42716.0,4.0,0.0,0.0,5.0,0.0,7.0,100.0,0.0,13279.0
42757,2987,23,42750.0,1.0,0.0,0.0,7.0,0.0,90.0,-2.0,91.0,55936.0
42758,2987,21,42756.0,2.0,0.0,0.0,2.0,0.0,100.0,0.0,100.0,26624.0
42759,2987,41,42755.0,3.0,0.0,0.0,4.0,0.0,90.0,-13.0,100.0,22630.0
42760,2987,22,42753.0,4.0,1.0,1.0,7.0,-13.0,83.0,-16.0,100.0,89434.0
42796,2989,41,42790.0,1.0,0.0,0.0,6.0,0.0,100.0,0.0,100.0,
42797,2989,21,42791.0,2.0,0.0,0.0,6.0,0.0,100.0,31.0,69.0,
42798,2989,19,42788.0,3.0,0.0,0.0,10.0,0.0,100.0,0.0,100.0,
42799,2989,16,42793.0,4.0,0.0,0.0,6.0,0.0,100.0,0.0,100.0,
42835,2990,20,42834.0,1.0,0.0,0.0,1.0,0.0,82.0,-12.0,82.0,
42836,2990,39,42832.0,2.0,1.0,0.0,4.0,100.0,0.0,-1.0,91.0,
42837,2990,21,42831.0,3.0,0.0,0.0,6.0,0.0,88.0,5.0,80.0,
42838,2990,15,42829.0,4.0,1.0,0.0,9.0,56.0,22.0,-2.0,84.0,
42874,2992,20,42871.0,1.0,0.0,0.0,3.0,0.0,83.0,0.0,100.0,36494.0
42875,2992,16,42872.0,2.0,0.0,0.0,3.0,0.0,100.0,0.0,100.0,20273.0
42876,2992,23,42873.0,3.0,0.0,0.0,3.0,0.0,52.0,99.0,0.0,12803.0
42877,2992,41,42868.0,4.0,1.0,1.0,9.0,0.0,0.0,-100.0,100.0,31059.0
42913,2995,20,42906.0,1.0,0.0,0.0,7.0,0.0,54.0,8.0,77.0,35057.0
42914,2995,41,42907.0,2.0,1.0,0.0,7.0,100.0,0.0,0.0,100.0,23097.0
42915,2995,23,42911.0,3.0,0.0,0.0,4.0,0.0,15.0,-5.0,88.0,13610.0
42916,2995,17,42909.0,4.0,1.0,0.0,7.0,100.0,0.0,0.0,100.0,15625.0
42952,2999,17,42945.0,1.0,0.0,0.0,7.0,0.0,22.0,0.0,100.0,62474.0
42953,2999,19,42948.0,2.0,0.0,0.0,5.0,0.0,100.0,0.0,100.0,22811.0
42954,2999,22,42950.0,3.0,0.0,0.0,4.0,0.0,18.0,0.0,100.0,134075.0
42955,2999,40,42951.0,4.0,0.0,0.0,4.0,0.0,100.0,0.0,100.0,96764.0
42991,3000,16,42985.0,1.0,0.0,0.0,6.0,0.0,96.0,-15.0,100.0,40064.0
42992,3000,41,42986.0,2.0,1.0,1.0,6.0,-8.0,91.0,-33.0,94.0,27200.0
42993,3000,40,42990.0,3.0,0.0,0.0,3.0,0.0,2.0,13.0,84.0,12624.0
42994,3000,22,42983.0,4.0,1.0,1.0,11.0,8.0,75.0,-9.0,83.0,36199.0
43030,3001,18,43025.0,1.0,0.0,0.0,5.0,0.0,34.0,0.0,100.0,12852.0
43031,3001,39,43027.0,2.0,1.0,0.0,4.0,14.0,43.0,0.0,100.0,8826.0
43032,3001,15,43028.0,3.0,0.0,0.0,4.0,0.0,100.0,0.0,100.0,5056.0
43033,3001,41,43023.0,4.0,0.0,0.0,10.0,0.0,100.0,0.0,100.0,4823.0
43069,3004,40,43064.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,100.0,59096.0
43070,3004,39,43068.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,100.0,32578.0
43071,3004,23,43062.0,3.0,0.0,0.0,9.0,0.0,73.0,-9.0,72.0,23142.0
43072,3004,22,43061.0,4.0,0.0,0.0,11.0,0.0,100.0,0.0,100.0,12651.0
43108,3006,18,43106.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,100.0,144514.0
43109,3006,19,43102.0,2.0,0.0,0.0,7.0,0.0,100.0,0.0,100.0,60527.0
43110,3006,41,43103.0,3.0,0.0,0.0,7.0,0.0,100.0,0.0,100.0,142570.0
43111,3006,15,43100.0,4.0,0.0,0.0,11.0,0.0,63.0,4.0,35.0,135225.0
43147,3010,39,43140.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,100.0,
43148,3010,17,43145.0,2.0,1.0,0.0,3.0,100.0,0.0,0.0,100.0,
43149,3010,20,43139.0,3.0,0.0,0.0,10.0,0.0,100.0,0.0,100.0,
43150,3010,40,43146.0,4.0,1.0,1.0,4.0,0.0,0.0,0.0,100.0,
43186,3011,17,43182.0,1.0,0.0,0.0,4.0,0.0,0.0,8.0,92.0,
43187,3011,41,43183.0,2.0,0.0,0.0,4.0,0.0,100.0,0.0,100.0,
43188,3011,19,43178.0,3.0,0.0,0.0,10.0,0.0,42.0,-6.0,75.0,
43189,3011,23,43179.0,4.0,1.0,1.0,10.0,-8.0,81.0,-3.0,79.0,
43225,3013,16,43221.0,1.0,0.0,0.0,4.0,-68.0,68.0,31.0,69.0,79895.0
43226,3013,15,43219.0,2.0,1.0,1.0,7.0,-8.0,26.0,19.0,81.0,32174.0
43227,3013,22,43222.0,3.0,0.0,0.0,5.0,0.0,100.0,0.0,100.0,10186.0
43228,3013,18,43224.0,4.0,1.0,0.0,4.0,100.0,0.0,-100.0,100.0,30038.0
43264,3014,16,43260.0,1.0,0.0,0.0,4.0,0.0,100.0,-24.0,100.0,17622.0
43265,3014,15,43261.0,2.0,1.0,0.0,4.0,100.0,0.0,-100.0,100.0,64690.0
43266,3014,21,43258.0,3.0,0.0,0.0,8.0,0.0,100.0,0.0,100.0,8806.0
43267,3014,23,43263.0,4.0,0.0,0.0,4.0,0.0,100.0,0.0,100.0,6386.0
43303,3015,41,43300.0,1.0,0.0,0.0,3.0,0.0,54.0,-95.0,100.0,31633.0
43304,3015,19,43295.0,2.0,1.0,1.0,9.0,20.0,67.0,0.0,100.0,20419.0
43305,3015,18,43299.0,3.0,0.0,0.0,6.0,0.0,95.0,0.0,100.0,12800.0
43306,3015,15,43302.0,4.0,1.0,1.0,4.0,-6.0,13.0,0.0,100.0,26741.0
43342,3016,39,43339.0,1.0,0.0,0.0,3.0,0.0,77.0,13.0,36.0,
43343,3016,20,43336.0,2.0,1.0,1.0,7.0,14.0,63.0,52.0,30.0,
43344,3016,21,43338.0,3.0,0.0,0.0,6.0,0.0,0.0,0.0,100.0,
43345,3016,23,43334.0,4.0,0.0,0.0,11.0,0.0,100.0,44.0,56.0,
43381,3018,15,43373.0,1.0,0.0,0.0,8.0,0.0,30.0,-2.0,74.0,29593.0
43382,3018,23,43380.0,2.0,0.0,0.0,2.0,0.0,75.0,-8.0,61.0,77482.0
43383,3018,41,43374.0,3.0,0.0,0.0,9.0,-8.0,65.0,-30.0,41.0,54521.0
43384,3018,39,43376.0,4.0,0.0,0.0,8.0,0.0,14.0,-9.0,87.0,19360.0
43420,3024,17,43416.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,100.0,
43421,3024,39,43413.0,2.0,1.0,0.0,8.0,100.0,0.0,0.0,100.0,
43422,3024,21,43414.0,3.0,0.0,0.0,8.0,0.0,100.0,0.0,100.0,
43423,3024,40,43415.0,4.0,1.0,1.0,8.0,0.0,0.0,0.0,100.0,
43459,3025,17,43457.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,100.0,
43460,3025,21,43455.0,2.0,0.0,0.0,5.0,0.0,100.0,0.0,100.0,
43461,3025,19,43458.0,3.0,0.0,0.0,3.0,0.0,100.0,0.0,100.0,
43462,3025,39,43452.0,4.0,1.0,1.0,10.0,0.0,0.0,0.0,100.0,
43498,3026,22,43491.0,1.0,0.0,0.0,7.0,0.0,66.0,-7.0,98.0,21584.0
43499,3026,23,43497.0,2.0,0.0,0.0,2.0,0.0,100.0,3.0,94.0,7541.0
43500,3026,19,43490.0,3.0,0.0,0.0,10.0,0.0,98.0,9.0,87.0,6044.0
43501,3026,40,43494.0,4.0,1.0,0.0,7.0,72.0,14.0,-1.0,87.0,8386.0
43537,3033,17,43529.0,1.0,0.0,0.0,8.0,0.0,9.0,0.0,100.0,26463.0
43538,3033,40,43531.0,2.0,0.0,0.0,7.0,0.0,100.0,0.0,100.0,10780.0
43539,3033,20,43535.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,100.0,9731.0
43540,3033,21,43532.0,4.0,0.0,0.0,8.0,0.0,100.0,0.0,100.0,13680.0
43576,3035,23,43569.0,1.0,0.0,0.0,7.0,0.0,88.0,3.0,80.0,25504.0
43577,3035,39,43570.0,2.0,0.0,0.0,7.0,0.0,23.0,13.0,78.0,10896.0
43578,3035,40,43573.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,100.0,7439.0
43579,3035,18,43574.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0,100.0,17260.0
43615,3037,19,43607.0,1.0,0.0,0.0,8.0,0.0,5.0,0.0,100.0,12782.0
43616,3037,20,43610.0,2.0,1.0,1.0,6.0,0.0,0.0,0.0,100.0,21701.0
43617,3037,17,43613.0,3.0,0.0,0.0,4.0,0.0,51.0,51.0,49.0,8241.0
43618,3037,16,43612.0,4.0,0.0,0.0,6.0,0.0,100.0,0.0,100.0,16586.0
43654,3039,41,43652.0,1.0,0.0,0.0,2.0,0.0,100.0,0.0,100.0,
43655,3039,18,43649.0,2.0,0.0,0.0,6.0,0.0,100.0,0.0,100.0,
43656,3039,23,43646.0,3.0,0.0,0.0,10.0,0.0,36.0,0.0,100.0,
43657,3039,19,43653.0,4.0,0.0,0.0,4.0,0.0,100.0,0.0,100.0,
43693,3045,19,43686.0,1.0,0.0,0.0,7.0,0.0,100.0,0.0,100.0,38298.0
43694,3045,23,43691.0,2.0,0.0,0.0,3.0,0.0,100.0,0.0,100.0,17249.0
43695,3045,20,43687.0,3.0,0.0,0.0,8.0,0.0,100.0,0.0,100.0,32034.0
43696,3045,21,43692.0,4.0,0.0,0.0,4.0,0.0,100.0,0.0,100.0,23528.0
43732,3047,21,43726.0,1.0,0.0,0.0,6.0,0.0,84.0,16.0,84.0,27191.0
43733,3047,15,43725.0,2.0,1.0,0.0,8.0,100.0,0.0,-31.0,100.0,10615.0
43734,3047,23,43729.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,100.0,11209.0
43735,3047,20,43730.0,4.0,0.0,0.0,5.0,0.0,100.0,0.0,100.0,9821.0
43771,3048,41,43763.0,1.0,0.0,0.0,8.0,0.0,80.0,19.0,70.0,
43772,3048,21,43766.0,2.0,0.0,0.0,6.0,0.0,100.0,0.0,100.0,
43773,3048,19,43770.0,3.0,0.0,0.0,3.0,0.0,100.0,0.0,100.0,
43774,3048,23,43767.0,4.0,0.0,0.0,7.0,0.0,85.0,2.0,61.0,
43810,3049,19,43804.0,1.0,0.0,0.0,6.0,0.0,100.0,0.0,100.0,
43811,3049,17,43808.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,100.0,
43812,3049,39,43803.0,3.0,0.0,0.0,9.0,0.0,0.0,0.0,100.0,
43813,3049,18,43809.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,100.0,
43849,3050,21,43841.0,1.0,0.0,0.0,8.0,0.0,100.0,0.0,100.0,
43850,3050,17,43846.0,2.0,1.0,0.0,4.0,16.0,42.0,0.0,100.0,
43851,3050,39,43845.0,3.0,0.0,0.0,6.0,0.0,73.0,0.0,100.0,
43852,3050,40,43847.0,4.0,1.0,0.0,5.0,-80.0,90.0,0.0,100.0,
43888,3051,40,43885.0,1.0,0.0,0.0,3.0,0.0,10.0,-5.0,80.0,
43889,3051,41,43882.0,2.0,1.0,0.0,7.0,-60.0,80.0,-6.0,100.0,
43890,3051,19,43884.0,3.0,0.0,0.0,6.0,0.0,69.0,18.0,80.0,
43891,3051,18,43881.0,4.0,1.0,1.0,10.0,-5.0,28.0,16.0,67.0,
43927,3053,39,43920.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,100.0,141342.0
43928,3053,22,43919.0,2.0,1.0,0.0,9.0,-64.0,82.0,23.0,65.0,96286.0
43929,3053,41,43921.0,3.0,0.0,0.0,8.0,0.0,100.0,0.0,100.0,48978.0
43930,3053,17,43923.0,4.0,1.0,0.0,7.0,-46.0,73.0,-57.0,100.0,97628.0
43966,3056,15,43961.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,100.0,81674.0
43967,3056,16,43959.0,2.0,0.0,0.0,8.0,0.0,100.0,0.0,100.0,22133.0
43968,3056,18,43963.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,100.0,20947.0
43969,3056,17,43960.0,4.0,1.0,0.0,9.0,100.0,0.0,0.0,100.0,111135.0
44005,3058,17,43999.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,100.0,35041.0
44006,3058,22,44001.0,2.0,0.0,0.0,5.0,0.0,100.0,0.0,100.0,11821.0
44007,3058,21,44003.0,3.0,0.0,0.0,4.0,0.0,100.0,0.0,100.0,6798.0
44008,3058,15,43997.0,4.0,1.0,0.0,11.0,-34.0,67.0,-4.0,99.0,86444.0
44044,3063,16,44039.0,1.0,0.0,0.0,5.0,0.0,100.0,0.0,100.0,23952.0
44045,3063,41,44042.0,2.0,0.0,0.0,3.0,0.0,100.0,0.0,100.0,6060.0
44046,3063,18,44043.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,100.0,8289.0
44047,3063,15,44041.0,4.0,0.0,0.0,6.0,0.0,46.0,-24.0,100.0,7486.0
44083,3065,20,44082.0,1.0,0.0,0.0,1.0,0.0,100.0,0.0,100.0,
44084,3065,15,44077.0,2.0,0.0,0.0,7.0,0.0,11.0,11.0,89.0,
44085,3065,40,44075.0,3.0,0.0,0.0,10.0,0.0,11.0,7.0,93.0,
44086,3065,21,44078.0,4.0,0.0,0.0,8.0,0.0,92.0,2.0,98.0,
44122,3067,16,44116.0,1.0,0.0,0.0,6.0,0.0,80.0,4.0,86.0,
44123,3067,18,44115.0,2.0,1.0,0.0,8.0,66.0,17.0,21.0,69.0,
44124,3067,19,44118.0,3.0,0.0,0.0,6.0,0.0,100.0,-5.0,90.0,
44125,3067,21,44120.0,4.0,0.0,0.0,5.0,0.0,100.0,-13.0,93.0,
44161,3068,18,44154.0,1.0,0.0,0.0,7.0,0.0,99.0,11.0,88.0,12780.0
44162,3068,20,44156.0,2.0,1.0,0.0,6.0,72.0,14.0,0.0,100.0,14681.0
44163,3068,39,44155.0,3.0,0.0,0.0,8.0,0.0,14.0,4.0,95.0,10840.0
44164,3068,17,44159.0,4.0,1.0,0.0,5.0,-22.0,61.0,-9.0,99.0,7891.0
44200,3069,22,44199.0,1.0,0.0,0.0,1.0,0.0,64.0,5.0,66.0,77294.0
44201,3069,21,44192.0,2.0,1.0,0.0,9.0,100.0,0.0,0.0,100.0,11288.0
44202,3069,20,44197.0,3.0,0.0,0.0,5.0,0.0,58.0,2.0,59.0,124795.0
44203,3069,23,44196.0,4.0,1.0,1.0,7.0,6.0,72.0,28.0,72.0,57760.0
44239,3071,17,44235.0,1.0,0.0,0.0,4.0,0.0,87.0,-5.0,87.0,117589.0
44240,3071,19,44237.0,2.0,0.0,0.0,3.0,0.0,100.0,0.0,100.0,19228.0
44241,3071,22,44233.0,3.0,0.0,0.0,8.0,0.0,29.0,22.0,67.0,231963.0
44242,3071,40,44236.0,4.0,1.0,0.0,6.0,40.0,30.0,-64.0,83.0,25656.0
44278,3072,39,44274.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,100.0,51060.0
44279,3072,19,44272.0,2.0,0.0,0.0,7.0,0.0,100.0,0.0,100.0,24313.0
44280,3072,23,44275.0,3.0,0.0,0.0,5.0,0.0,86.0,3.0,88.0,12701.0
44281,3072,21,44270.0,4.0,1.0,1.0,11.0,3.0,94.0,14.0,81.0,25195.0
44317,3073,17,44316.0,1.0,0.0,0.0,1.0,0.0,0.0,11.0,89.0,18129.0
44318,3073,21,44309.0,2.0,1.0,0.0,9.0,52.0,24.0,14.0,73.0,25396.0
44319,3073,15,44311.0,3.0,0.0,0.0,8.0,0.0,14.0,1.0,94.0,10959.0
44320,3073,18,44312.0,4.0,1.0,1.0,8.0,-2.0,99.0,-9.0,97.0,25760.0
44356,3076,19,44354.0,1.0,0.0,0.0,2.0,0.0,100.0,0.0,100.0,32432.0
44357,3076,20,44355.0,2.0,0.0,0.0,2.0,0.0,100.0,0.0,100.0,14336.0
44358,3076,21,44349.0,3.0,0.0,0.0,9.0,0.0,100.0,0.0,100.0,12816.0
44359,3076,23,44351.0,4.0,1.0,0.0,8.0,-58.0,79.0,-50.0,100.0,44535.0
44395,3078,20,44388.0,1.0,0.0,0.0,7.0,0.0,23.0,-2.0,59.0,
44396,3078,39,44389.0,2.0,1.0,1.0,7.0,0.0,0.0,0.0,100.0,
44397,3078,22,44392.0,3.0,0.0,0.0,5.0,0.0,37.0,-3.0,74.0,
44398,3078,18,44394.0,4.0,1.0,1.0,4.0,0.0,0.0,0.0,100.0,
44434,3079,23,44432.0,1.0,0.0,0.0,2.0,0.0,78.0,32.0,68.0,
44435,3079,17,44426.0,2.0,0.0,0.0,9.0,0.0,58.0,41.0,59.0,
44436,3079,19,44427.0,3.0,0.0,0.0,9.0,0.0,100.0,-2.0,72.0,
44437,3079,40,44429.0,4.0,0.0,0.0,8.0,0.0,79.0,36.0,64.0,
44473,3080,18,44466.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,100.0,
44474,3080,16,44471.0,2.0,1.0,1.0,3.0,5.0,20.0,25.0,75.0,
44475,3080,22,44472.0,3.0,0.0,0.0,3.0,0.0,100.0,0.0,100.0,
44476,3080,15,44469.0,4.0,1.0,1.0,7.0,0.0,0.0,0.0,100.0,
44512,3090,19,44509.0,1.0,0.0,0.0,3.0,0.0,100.0,0.0,100.0,93057.0
44513,3090,40,44504.0,2.0,0.0,0.0,9.0,0.0,0.0,0.0,100.0,233392.0
44514,3090,39,44506.0,3.0,0.0,0.0,8.0,0.0,0.0,0.0,100.0,173968.0
44515,3090,18,44505.0,4.0,0.0,0.0,10.0,0.0,0.0,0.0,100.0,672889.0
44551,3091,19,44543.0,1.0,0.0,0.0,8.0,0.0,75.0,0.0,100.0,
44552,3091,18,44547.0,2.0,1.0,0.0,5.0,-30.0,65.0,-8.0,50.0,
44553,3091,22,44548.0,3.0,0.0,0.0,5.0,0.0,100.0,0.0,100.0,
44554,3091,21,44550.0,4.0,0.0,0.0,4.0,0.0,100.0,0.0,100.0,
44590,3094,17,44584.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,100.0,28350.0
44591,3094,18,44589.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,100.0,27920.0
44592,3094,23,44588.0,3.0,0.0,0.0,4.0,0.0,87.0,0.0,100.0,11300.0
44593,3094,40,44587.0,4.0,1.0,1.0,6.0,0.0,0.0,0.0,100.0,16686.0
44629,3096,16,44625.0,1.0,0.0,0.0,4.0,0.0,82.0,22.0,49.0,43439.0
44630,3096,23,44628.0,2.0,0.0,0.0,2.0,0.0,100.0,0.0,100.0,8780.0
44631,3096,40,44621.0,3.0,0.0,0.0,10.0,0.0,16.0,-8.0,80.0,14569.0
44632,3096,21,44626.0,4.0,0.0,0.0,6.0,0.0,100.0,0.0,100.0,6501.0
44668,3101,19,44662.0,1.0,0.0,0.0,6.0,0.0,94.0,-2.0,95.0,473105.0
44669,3101,15,44666.0,2.0,1.0,0.0,3.0,50.0,25.0,16.0,78.0,290682.0
44670,3101,39,44665.0,3.0,0.0,0.0,5.0,0.0,51.0,-3.0,5.0,38522.0
44671,3101,17,44667.0,4.0,1.0,1.0,4.0,23.0,59.0,4.0,60.0,182009.0
44707,3104,41,44704.0,1.0,0.0,0.0,3.0,0.0,85.0,-7.0,86.0,30695.0
44708,3104,22,44699.0,2.0,1.0,0.0,9.0,-32.0,66.0,37.0,48.0,8497.0
44709,3104,17,44705.0,3.0,0.0,0.0,4.0,0.0,23.0,4.0,81.0,25545.0
44710,3104,16,44701.0,4.0,1.0,0.0,9.0,-72.0,86.0,0.0,83.0,11949.0
44746,3105,40,44743.0,1.0,0.0,0.0,3.0,0.0,51.0,0.0,100.0,
44747,3105,15,44742.0,2.0,1.0,0.0,5.0,-42.0,71.0,16.0,84.0,
44748,3105,39,44739.0,3.0,0.0,0.0,9.0,0.0,70.0,4.0,96.0,
44749,3105,19,44741.0,4.0,1.0,1.0,8.0,-16.0,78.0,-16.0,74.0,
44785,3106,17,44779.0,1.0,0.0,0.0,6.0,0.0,78.0,-6.0,74.0,40223.0
44786,3106,41,44778.0,2.0,0.0,0.0,8.0,0.0,29.0,17.0,54.0,18957.0
44787,3106,23,44781.0,3.0,0.0,0.0,6.0,0.0,81.0,7.0,70.0,22131.0
44788,3106,21,44782.0,4.0,0.0,0.0,6.0,0.0,69.0,-3.0,34.0,12609.0
44824,3107,21,44821.0,1.0,0.0,0.0,3.0,0.0,100.0,0.0,100.0,
44825,3107,40,44816.0,2.0,0.0,0.0,9.0,0.0,0.0,0.0,100.0,
44826,3107,18,44817.0,3.0,0.0,0.0,9.0,0.0,0.0,0.0,100.0,
44827,3107,17,44822.0,4.0,0.0,0.0,5.0,0.0,60.0,0.0,100.0,
44863,3108,40,44856.0,1.0,0.0,0.0,7.0,0.0,24.0,10.0,67.0,21394.0
44864,3108,23,44857.0,2.0,1.0,0.0,7.0,50.0,25.0,19.0,81.0,32750.0
44865,3108,16,44859.0,3.0,0.0,0.0,6.0,0.0,100.0,-1.0,99.0,6242.0
44866,3108,15,44855.0,4.0,1.0,0.0,11.0,-26.0,63.0,36.0,14.0,6325.0
44902,3110,21,44900.0,1.0,0.0,0.0,2.0,0.0,77.0,-4.0,84.0,
44903,3110,17,44894.0,2.0,1.0,0.0,9.0,38.0,31.0,-2.0,77.0,
44904,3110,15,44898.0,3.0,0.0,0.0,6.0,0.0,16.0,2.0,76.0,
44905,3110,41,44899.0,4.0,1.0,1.0,6.0,49.0,0.0,-15.0,81.0,
44941,3112,22,44935.0,1.0,0.0,0.0,6.0,0.0,100.0,0.0,100.0,61341.0
44942,3112,40,44940.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,100.0,51804.0
44943,3112,18,44937.0,3.0,0.0,0.0,6.0,0.0,92.0,0.0,100.0,80257.0
44944,3112,19,44936.0,4.0,1.0,0.0,8.0,-98.0,99.0,-100.0,100.0,94445.0
44980,3113,15,44978.0,1.0,0.0,0.0,2.0,0.0,97.0,0.0,100.0,
44981,3113,19,44976.0,2.0,0.0,0.0,5.0,0.0,0.0,-12.0,100.0,
44982,3113,23,44972.0,3.0,0.0,0.0,10.0,0.0,52.0,-3.0,57.0,
44983,3113,40,44979.0,4.0,0.0,0.0,4.0,0.0,99.0,0.0,100.0,
45019,3117,23,45012.0,1.0,0.0,0.0,7.0,0.0,69.0,20.0,80.0,63703.0
45020,3117,40,45016.0,2.0,1.0,1.0,4.0,3.0,20.0,4.0,52.0,20911.0
45021,3117,20,45014.0,3.0,0.0,0.0,7.0,0.0,100.0,0.0,100.0,9059.0
45022,3117,39,45015.0,4.0,1.0,1.0,7.0,0.0,0.0,52.0,48.0,18520.0
45058,3120,23,45053.0,1.0,0.0,0.0,5.0,0.0,24.0,-100.0,100.0,24581.0
45059,3120,20,45056.0,2.0,1.0,0.0,3.0,52.0,24.0,0.0,100.0,12887.0
45060,3120,19,45054.0,3.0,0.0,0.0,6.0,0.0,77.0,0.0,100.0,8503.0
45061,3120,18,45052.0,4.0,0.0,0.0,9.0,0.0,100.0,-9.0,73.0,15614.0
45097,3121,40,45089.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,100.0,
45098,3121,23,45092.0,2.0,0.0,0.0,6.0,0.0,100.0,0.0,100.0,
45099,3121,16,45091.0,3.0,0.0,0.0,8.0,0.0,100.0,0.0,100.0,
45100,3121,41,45093.0,4.0,1.0,0.0,7.0,60.0,20.0,-25.0,100.0,
45136,3123,21,45128.0,1.0,0.0,0.0,8.0,0.0,100.0,-48.0,100.0,
45137,3123,15,45132.0,2.0,1.0,0.0,5.0,-16.0,58.0,14.0,51.0,
45138,3123,40,45129.0,3.0,0.0,0.0,9.0,0.0,0.0,0.0,100.0,
45139,3123,20,45131.0,4.0,0.0,0.0,8.0,0.0,100.0,-15.0,100.0,
45175,3128,19,45171.0,1.0,0.0,0.0,4.0,0.0,100.0,0.0,100.0,34763.0
45176,3128,21,45167.0,2.0,0.0,0.0,9.0,0.0,100.0,0.0,100.0,13981.0
45177,3128,41,45173.0,3.0,0.0,0.0,4.0,0.0,84.0,12.0,87.0,13244.0
45178,3128,39,45172.0,4.0,1.0,0.0,6.0,50.0,25.0,37.0,63.0,15103.0
45214,3133,22,45212.0,1.0,0.0,0.0,2.0,0.0,100.0,0.0,100.0,100547.0
45215,3133,18,45213.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,100.0,124534.0
45216,3133,15,45208.0,3.0,0.0,0.0,8.0,0.0,0.0,0.0,100.0,107700.0
45217,3133,21,45210.0,4.0,1.0,1.0,7.0,-25.0,76.0,0.0,100.0,163750.0
45253,3135,39,45249.0,1.0,0.0,0.0,4.0,0.0,70.0,-16.0,85.0,24999.0
45254,3135,23,45245.0,2.0,1.0,1.0,9.0,-18.0,92.0,-17.0,100.0,23430.0
45255,3135,19,45248.0,3.0,0.0,0.0,7.0,0.0,100.0,-9.0,100.0,10518.0
45256,3135,41,45252.0,4.0,1.0,0.0,4.0,14.0,43.0,20.0,50.0,12139.0
45292,3136,16,45291.0,1.0,0.0,0.0,1.0,0.0,99.0,0.0,100.0,35888.0
45293,3136,21,45286.0,2.0,1.0,1.0,7.0,-6.0,69.0,37.0,60.0,19205.0
45294,3136,23,45284.0,3.0,0.0,0.0,10.0,0.0,61.0,-23.0,100.0,11742.0
45295,3136,41,45285.0,4.0,0.0,0.0,10.0,0.0,100.0,-22.0,97.0,6978.0
45331,3137,19,45327.0,1.0,0.0,0.0,4.0,0.0,93.0,-16.0,100.0,31381.0
45332,3137,18,45326.0,2.0,1.0,0.0,6.0,72.0,14.0,6.0,80.0,9326.0
45333,3137,20,45329.0,3.0,0.0,0.0,4.0,0.0,100.0,-5.0,100.0,5720.0
45334,3137,41,45323.0,4.0,1.0,1.0,11.0,2.0,23.0,30.0,53.0,28724.0
45370,3138,20,45365.0,1.0,0.0,0.0,5.0,0.0,73.0,16.0,69.0,
45371,3138,22,45368.0,2.0,0.0,0.0,3.0,0.0,67.0,9.0,89.0,
45372,3138,18,45364.0,3.0,0.0,0.0,8.0,0.0,17.0,-11.0,100.0,
45373,3138,15,45362.0,4.0,0.0,0.0,11.0,0.0,25.0,-8.0,100.0,
45409,3148,41,45403.0,1.0,0.0,0.0,6.0,0.0,100.0,-4.0,74.0,34992.0
45410,3148,23,45402.0,2.0,1.0,0.0,8.0,78.0,11.0,25.0,42.0,121318.0
45411,3148,22,45404.0,3.0,0.0,0.0,7.0,0.0,83.0,10.0,83.0,74911.0
45412,3148,15,45405.0,4.0,0.0,0.0,7.0,0.0,100.0,34.0,66.0,78553.0
45448,3149,16,45446.0,1.0,0.0,0.0,2.0,0.0,100.0,0.0,100.0,19263.0
45449,3149,39,45442.0,2.0,1.0,1.0,7.0,-10.0,13.0,17.0,80.0,24405.0
45450,3149,41,45444.0,3.0,0.0,0.0,6.0,0.0,97.0,-3.0,96.0,7161.0
45451,3149,19,45447.0,4.0,1.0,1.0,4.0,-39.0,92.0,52.0,48.0,26221.0
45487,3150,17,45485.0,1.0,0.0,0.0,2.0,0.0,100.0,0.0,100.0,97567.0
45488,3150,19,45480.0,2.0,1.0,1.0,8.0,-4.0,83.0,-12.0,86.0,46442.0
45489,3150,18,45481.0,3.0,0.0,0.0,8.0,0.0,0.0,0.0,100.0,28290.0
